Patente|Pedimento|SeccionAduanera|FechaFacturacion|NumeroFactura|TerminoFacturacion|MonedaFacturacion|ValorDolares|ValorMonedaExtranjera|PaisFacturacion|EntidadFedFacturacion|IndentFiscalProveedor|ProveedorMercancia|CalleProveedor|NumInteriorProveedor|NumExteriorProveedor|CpProveedor|MunicipioProveedor|FechaPagoReal
3694|2011127|750|2022-02-25|bdb36e24-00a9-4dae-9e13-ac75e67a5d67|DAP|USD|31341.10|31341.10|MEX| |CFI100129KJ4|TSM RAMOS S.A. DE C.V.|INDUSTRIA METAL MECANICA|S/N|4008|25900|RAMOS ARIZPE|2022-03-04 14:34:00|
3694|2011109|750|2022-02-28|2dfe6b36-bf4b-4403-868c-08483a1b279a|DAP|USD|2539.22|2539.22|LUX| |20062417197|AAM INTERNATIONAL SARL|RUE DE KOERICH|S/N|68|L-8437|STEINFORT|2022-03-22 18:01:00|
3694|2011124|750|2022-02-04|a553a8d1-87f3-4590-b888-42f2d8222b3c|DAP|USD|44256.92|44256.92|USA| |133369789|ZF ACTIVE SAFETY US INC.|TECH CENTER DRIVE|S/N|12001|48150|LIVONIA|2022-03-16 16:18:04|
3694|2011110|750|2022-02-08|4b13091f-f544-4497-a45b-3fecd2682b80|DAP|USD|13224.55|13224.55|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-10|b85ad469-6253-4810-92cd-bb8358e84309|DAP|USD|1083.35|1083.35|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-01|6e3991f7-ee9c-4e11-972e-26bb4b7327f9|DAP|USD|15967.09|15967.09|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011112|750|2022-02-03|77f87449-3ae0-4d50-8816-b5b4bc44f435|DAP|USD|8817.12|8817.12|CHE| |CHE-112.299.409|EATON INDUSTRIES MANUFACTURING GMBH|ROUTE DE LA LONGERAIE|S/N|7|1110|MORGES|2022-03-08 12:13:02|
3694|2011110|750|2022-02-25|949a0ebd-dc26-4196-825b-050bd0cd61c5|DAP|USD|10087.27|10087.27|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-24|55d9dfb6-ed8a-457a-ae8c-8a1f621934bb|DAP|USD|1024.75|1024.75|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-10|8360049d-b5b7-46d0-be59-d4b4a02979a7|DAP|USD|14505.81|14505.81|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011109|750|2022-02-03|c71d5d6d-d09d-48c1-93a8-ce640186fe99|DAP|USD|29062.95|29062.95|LUX| |20062417197|AAM INTERNATIONAL SARL|RUE DE KOERICH|S/N|68|L-8437|STEINFORT|2022-03-22 18:01:00|
3694|2011124|750|2022-02-22|ba5ad06e-243a-4e01-83b4-75de59270ae4|DAP|USD|42086.59|42086.59|USA| |133369789|ZF ACTIVE SAFETY US INC.|TECH CENTER DRIVE|S/N|12001|48150|LIVONIA|2022-03-16 16:18:04|
3694|2011109|750|2022-02-24|d185f981-bd5a-460c-9895-9b00cbb39f5a|DAP|USD|27045.42|27045.42|LUX| |20062417197|AAM INTERNATIONAL SARL|RUE DE KOERICH|S/N|68|L-8437|STEINFORT|2022-03-22 18:01:00|
3995|2003054|240|2022-03-18|bd63164c-c729-4164-b2ff-51f49a6c5bf5|FCA|USD|31537.84|31537.84|USA| |432096069|WORLDWIDE TECHNOLOGIES LLC|REASONOVER DRIVE||145|42134|FRANKLIN|2022-03-22 11:50:03|
3995|2003050|240|2022-03-15|0b30a1b7-3a9a-4e7c-bdf8-43981336e131|FCA|USD|30654.72|30654.72|USA| |391125858|HYPRO INC|S JEFFERSON ST||600|53185|WATERFORD|2022-03-16 19:03:02|
3694|2011124|750|2022-02-09|ffa9efec-ba17-4276-8b24-f45df962f908|DAP|USD|13276.79|13276.79|USA| |133369789|ZF ACTIVE SAFETY US INC.|TECH CENTER DRIVE|S/N|12001|48150|LIVONIA|2022-03-16 16:18:04|
3694|2011124|750|2022-02-03|5a44583f-8d36-47a3-a944-8fcd9a258efb|DAP|USD|42685.15|42685.15|USA| |133369789|ZF ACTIVE SAFETY US INC.|TECH CENTER DRIVE|S/N|12001|48150|LIVONIA|2022-03-16 16:18:04|
3694|2011124|750|2022-02-17|8f87666b-2ed4-4483-8bba-7453b0bbfc4b|DAP|USD|35836.72|35836.72|USA| |133369789|ZF ACTIVE SAFETY US INC.|TECH CENTER DRIVE|S/N|12001|48150|LIVONIA|2022-03-16 16:18:04|
3694|2011110|750|2022-02-11|f33589d7-fe88-4883-a494-655c1a41b54c|DAP|USD|4099.00|4099.00|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011109|750|2022-02-23|aaafc77d-93aa-4c84-ae40-00ec5b87817f|DAP|USD|8664.82|8664.82|LUX| |20062417197|AAM INTERNATIONAL SARL|RUE DE KOERICH|S/N|68|L-8437|STEINFORT|2022-03-22 18:01:00|
3694|2011110|750|2022-02-18|8e1ae099-dad8-41c7-859f-3b32461a9b8e|DAP|USD|31192.88|31192.88|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011124|750|2022-02-08|c8f4e186-ce6a-44a6-a644-e620fbdbf3e7|DAP|USD|41794.38|41794.38|USA| |133369789|ZF ACTIVE SAFETY US INC.|TECH CENTER DRIVE|S/N|12001|48150|LIVONIA|2022-03-16 16:18:04|
3694|2011110|750|2022-02-26|1571c6bc-5427-4f68-9ddb-56b21f302b15|DAP|USD|5043.64|5043.64|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011124|750|2022-02-01|ba272311-472d-4955-a679-96b021b29ba8|DAP|USD|44105.75|44105.75|USA| |133369789|ZF ACTIVE SAFETY US INC.|TECH CENTER DRIVE|S/N|12001|48150|LIVONIA|2022-03-16 16:18:04|
3995|2004215|240||COVE2251PGCS2|FCA| |0.00|0.00| | |ESF01365550|LORAMENDI, S. COOP.||||||2022-03-31 13:01:13|
3995|2003131|240||COVE2250HT1W1|FCA| |0.00|0.00| | |630995716|LAEMPE REICH CORPORATION||||||2022-03-17 18:38:11|
3694|2011124|750|2022-02-19|ddce3c43-5696-48e9-a135-32f602a04cf4|DAP|USD|40473.40|40473.40|USA| |133369789|ZF ACTIVE SAFETY US INC.|TECH CENTER DRIVE|S/N|12001|48150|LIVONIA|2022-03-16 16:18:04|
3694|2011110|750|2022-02-24|f78a2dee-7a17-4ea1-862b-c265a050614d|DAP|USD|1241.10|1241.10|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-11|6ef93bc6-d6cb-42e4-82fd-960dafce4bdf|DAP|USD|9364.95|9364.95|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-16|72396b33-a71a-4585-afc5-ae81720de53c|DAP|USD|27110.40|27110.40|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-09|b4b3b140-1847-42c0-bedc-d8ca23eb1eba|DAP|USD|10166.40|10166.40|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-08|4e710597-af3f-4a57-9e0d-2e3d6f822e8b|DAP|USD|2147.10|2147.10|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-02|456fbd71-fa9d-490b-943c-179044452f72|DAP|USD|7987.72|7987.72|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-14|b212f6c1-2bbb-4b5f-a750-9235657406d2|DAP|USD|14223.25|14223.25|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011110|750|2022-02-09|bff69ba7-5c7d-44f4-91df-109784ff33c3|DAP|USD|5325.14|5325.14|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011124|750|2022-02-24|a4f6a8ae-d8d7-470e-84cb-7e2218887212|DAP|USD|45031.14|45031.14|USA| |133369789|ZF ACTIVE SAFETY US INC.|TECH CENTER DRIVE|S/N|12001|48150|LIVONIA|2022-03-16 16:18:04|
3995|2003545|240||COVE225125N25|FCA| |0.00|0.00| | |630995716|LAEMPE REICH CORPORATION||||||2022-03-24 15:44:02|
3694|2011124|750|2022-02-14|76d514b8-204e-4db7-8f84-f634f0667ebf|DAP|USD|40716.11|40716.11|USA| |133369789|ZF ACTIVE SAFETY US INC.|TECH CENTER DRIVE|S/N|12001|48150|LIVONIA|2022-03-16 16:18:04|
3995|2004083|240|2022-03-26|749b75c4-28eb-4c04-9021-079d1f68fac2|FCA|USD|33205.00|33205.00|USA| |432096069|WORLDWIDE TECHNOLOGIES LLC|REASONOVER DRIVE||145|42134|FRANKLIN|2022-03-28 13:39:02|
3694|2011110|750|2022-02-03|f2a63f54-d52a-45f7-9305-0722fa6762ef|DAP|USD|2049.50|2049.50|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011124|750|2022-02-12|01300c13-928c-40a3-b3b3-1166fcce7b43|DAP|USD|41041.49|41041.49|USA| |133369789|ZF ACTIVE SAFETY US INC.|TECH CENTER DRIVE|S/N|12001|48150|LIVONIA|2022-03-16 16:18:04|
3694|2011110|750|2022-02-15|e778dedb-41cc-463b-bae0-efef9112f6cd|DAP|USD|12483.99|12483.99|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3200|2001928|470|2022-03-10|COVE2250IJ635|FCA|EUR|29643.24|26400.00|ESP| |A01348259|UMBOR SA|CALLE UZBINA||13 BJ|01015|VITORIA-GASTEIZ ALAVA|2022-03-18 10:27:01|
3694|2011110|750|2022-02-08|524e432b-0aac-4169-b1de-e398637cab3d|DAP|USD|4509.15|4509.15|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011109|750|2022-02-23|b1492f65-70d2-4684-b1ac-93dd7f3ed476|DAP|USD|27045.42|27045.42|LUX| |20062417197|AAM INTERNATIONAL SARL|RUE DE KOERICH|S/N|68|L-8437|STEINFORT|2022-03-22 18:01:00|
3694|2011110|750|2022-02-10|f8075065-a418-47a5-b521-c7bfc26201e9|DAP|USD|6777.60|6777.60|MEX| |CAM930415290|CONTINENTAL AUTOMOTIVE MEXICANA S. DE R.L. DE C.V.|PASEO DE LAS COLINAS|B|100|36270|SILAO|2022-03-14 19:04:01|
3694|2011124|750|2022-02-04|0db67e18-9b70-408b-8560-e683883f4753|DAP|USD|40557.34|40557.34|USA| |133369789|ZF ACTIVE SAFETY US INC.|TECH CENTER DRIVE|S/N|12001|48150|LIVONIA|2022-03-16 16:18:04|
3995|2004270|240||COVE2251QZTI5|FCA| |0.00|0.00| | |208386227|ADVANCED FOUNDRY SPECIALISTS, LLC||||||2022-03-31 18:50:14|
3995|2004335|240||COVE2251PGBL5|FCA| |0.00|0.00| | |33-0729397|WHEELABRATOR GROUP, INC.||||||2022-03-31 13:00:17|
